County Code	AgencyName	AgencyRef	Addr1	Addr2	City	State	Zip	Phone	Contact	Group	Pantry Size	OpenSunAM	OpenSunPM	SunFrom	SunTo	OpenMonAM	OpenMonPM	MonFrom	MonTo	OpenTueAM	OpenTuePM	TueFrom	TueTo	OpenWedAM	OpenWedPM	WedFrom	WedTo	OpenThrAM	OpenThrPM	ThrFrom	ThrTo	OpenFriAM	OpenFriPM	FriFrom	FriTo	OpenSatAM	OpenSatPM	SatFrom	SatTo	HoursComments	Pounds 2015
DUTCHESS 	Center of Compassion Backpack Program	2479A	52 Mill Street		Dover Plains	NY	12522	(845)877-6168	Susanne O'Hearn	SNACKS	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE			FALSE	FALSE			Bags packed and delivered to schools on Fridays	6,334.00
DUTCHESS 	The Potter House Food Pantry	2482F	54 Noxon Street		Poughkeepsie	NY	12601	(845)452-7484	Pastor Curtis L. Whitted	FOOD PANTRY	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10:30	12:30	FALSE	FALSE			Fridays 10:30-12:30	68,281.00
DUTCHESS 	Rhinebeck Reformed Church Food Pantry	2487F	6368 Mill Street		Rhinebeck	NY	12572	(845)876-3727	Brenda Brockett	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10	12	FALSE	FALSE			TRUE	TRUE	10	12	FALSE	FALSE			FALSE	FALSE				17,631.00
DUTCHESS 	Berkshire Farm Dutchess Group Home	2490R	237 Hooker Avenue		Poughkeepsie	NY	12601	(845)232-5743	Joe Vera	RESIDENTIAL PROGRAM	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				2,798.00
DUTCHESS 	Safe Haven Pet Food Pantry	2491P	448 Route 376		Hopewell Junction	NY	12533	(845)392-5300	Josephine Santoro	PET FOOD	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Saturdays 10-5 	3,415.00
DUTCHESS 	Reach Out and Touch Food Pantry	2500F	100 Cannon Street		Poughkeepsie	NY	12601	(845)337-3611	Minister Junior Selman	FOOD PANTRY	10,000-19,000 meals/month	FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	9:30	12:00	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				178,950.00
DUTCHESS 	Daytop Village Inc. - Dutchess	2502R	15 Fox Run Road		Rhinebeck	NY	12572	(845)876-5400	Mitchell Stern	RESIDENTIAL PROGRAM	10,000-19,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				96,815.00
DUTCHESS 	FBHV BP - Poughkeepsie ELC	2508B	372 Church Street		Poughkeepsie	NY	12603	(845)451-4720	Beatrix Clarke	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				4,833.00
DUTCHESS 	FBHV BP - Poughkeepsie Warring Elementary	2509B	283 Mansion St		Poughkeepsie	NY	12601	(845)451-4750	Nadine Dargan	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				2,606.00
DUTCHESS 	FBHV BP - Poughkeepsie Morse Elementary	2510B	101 Mansion Street		Poughkeepsie	NY		(845)451-4690	Felicia Schinella	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				1,307.00
DUTCHESS 	FBHV BP - Poughkeepsie Krieger Elementary	2511B	265 Hooker Ave		Poughkeepsie	NY		(845)451-4660	Margaret Pineiro	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				2,463.00
DUTCHESS 	Kids R Kids Feeding Program - Backpack	2526A	60 South Avenue		Beacon	NY	12508	(845)242-1973	Jackie Bucelot-Mills	SNACKS	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Bags packed Wednesdays and given out on Friday afternoons	0.00
DUTCHESS 	FBHV BP - Beacon	2536B	60 South Avenue		Beacon	NY	12508	(845)242-1973	Jackie Bucelot-Mills	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				6,291.00
DUTCHESS 	Provost Park	2562K	23 Woods Road		Tivoli	NY	12583	(845)757-4567	Barbara Jeck	CLOSED PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				1,361.00
DUTCHESS 	Exodus Transitional Community - Poughkeepsie	2563D	85 Cannon Street		Poughkeepsie	NY	12601	(845)452-7620	Carlos Valencia	DAY PROGRAM	1-499 meals/month	FALSE	FALSE			TRUE	TRUE	8:45	5	TRUE	TRUE	8:45	5	TRUE	TRUE	8:45	5	TRUE	TRUE	8:45	5	TRUE	TRUE	8:45	5	FALSE	FALSE				1,669.00
DUTCHESS 	Nubian Directions II, Inc. 	2574D	248 Main Street		Poughkeepsie	NY	12601	(845)452-8574	Mario Johnson	DAY PROGRAM	500-999 meals/month	FALSE	FALSE			TRUE	TRUE	8:30	3:30	TRUE	TRUE	8:30	3:30	TRUE	TRUE	8:30	3:30	TRUE	TRUE	8:30	3:30	TRUE	TRUE	8:30	3:30	FALSE	FALSE				0.00
DUTCHESS 	Gannett House	299ES	391 Manchester Rd.		Poughkeepsie	NY	12603	(845)452-0019	Ritu Bedi	EMERGENCY SHELTER	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				12,989.00
DUTCHESS 	Salvation Army - Poughkeepsie FP	300FP	19 Pershing Avenue		Poughkeepsie	NY	12601	(845)471-1210	Marie Herring	FOOD PANTRY	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Monday - Friday 10-11:30, 1:30-3:30 by appointment only	5,509.00
DUTCHESS 	Pathstone - Wappingers Falls 	346FP	29 Marshall Road Suite 3F		Wappingers Falls	NY	12590	(845)298-8998	Idalia Chacon	FOOD PANTRY	500-999 meals/month	FALSE	FALSE			TRUE	TRUE	9	2	TRUE	TRUE	9	2	TRUE	TRUE	9	2	TRUE	TRUE	9	2	FALSE	FALSE			FALSE	FALSE				4,396.00
DUTCHESS 	River Haven	360ES	99 Thompson Street		Poughkeepsie	NY	12601	(845)454-3600	Courtney Heller	EMERGENCY SHELTER	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				5,770.00
DUTCHESS 	Community Resource Service Center	471FP	126 East Main Street		Pawling	NY	12564	(845)855-3459	Terry Ariano	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			TRUE	TRUE	10	4	TRUE	TRUE	10	4	TRUE	TRUE	10	4	TRUE	TRUE	10	4	TRUE	TRUE	10	4	TRUE	TRUE	10	3		27,244.00
DUTCHESS 	MARC - Bolger House	481RP	260 Church St.		Poughkeepsie	NY	12601	(845)452-9168	Ed DiPerno	RESIDENTIAL PROGRAM	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				13,227.00
DUTCHESS 	Grace Smith House	608ES	Confidential 		Poughkeepsie	NY	12601	(845)471-3038	Amanda Gullo	EMERGENCY SHELTER	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				6,331.00
DUTCHESS 	Pine Plains Comm. Food Locker	624FP	4146 East Church Street		Pine Plains	NY	12567	(518)398-7273	Pat Nannetti	FOOD PANTRY	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd Saturday ea.mo, 10-12	14,921.00
DUTCHESS 	First Reformed Church Food Pantry	699FP	1153 Main Street		Fishkill	NY	12524	(845)896-4546	Don Van Nostrand	FOOD PANTRY	5,000-6,499 meals/month	FALSE	FALSE			TRUE	FALSE	9	12	TRUE	TRUE	9	1	TRUE	FALSE	9	12	TRUE	TRUE	9	1	TRUE	FALSE	9	12	FALSE	FALSE			Mon.-Fri., 9-12 by appointment Tuesday and Thursday until 1 and 2nd Thursday of each month 6:30-7pm (all by appt)	90,623.00
DUTCHESS 	Trinity Temple	739FP	19 North Bridge Street		Poughkeepsie	NY	12601	(845)471-5815	Jane Busby	FOOD PANTRY	100,000+ meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	10	7	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				365,041.00
DUTCHESS 	Hyde Park Food Pantry	774FP	28 Harvey Street		Hyde Park	NY	12538	(845)889-8138	Barbara Wansor	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	FALSE	9:30	11:30	FALSE	FALSE				12,018.00
DUTCHESS 	Mass Distribution: Zion Episcopal Church 	MD2280	12 Satterlee Place		Wappingers Falls	NY	12590	(___)___-____		MASS DISTRIBUTION	N/A	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				19,370.00
DUTCHESS 	Mass Distribution: New Vision Church of Deliverance	MD2464	23 West Center Street		Beacon	NY	12508	(845)797-7876	Rev. Edward Benson	MASS DISTRIBUTION	N/A	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				76,374.00
DUTCHESS 	Mass Distribution: Trinity Temple	MD739	16 South Bridge Street		Poughkeepsie	NY	12601	(845)297-0811	Jane Busby	MASS DISTRIBUTION	N/A	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				378,202.00
ESSEX 	Minerva Food Pantry	1101F	5 Morse Memorial Highway		Minerva	NY	12851	(518)251-2644	Kathleen Deguilme	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE	3 pm	4:00 pm	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd and 4th Tuesday of each Month, and also Emergencies	6,807.00
ESSEX 	Westport Food Shelf	1252F	6605 Main Street		Westport	NY	12993	(518)962-4448	Nona Hoskins	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			On Demand	12,119.00
ESSEX 	Schroon Lake Food Pantry	1384F	11 Broad St. 		Schroon Lake	NY	12870	(518)637-7841	Denise Paradis	FOOD PANTRY	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10 am	12 pm	FALSE	FALSE			TRUE	TRUE	10 am	12 pm	FALSE	FALSE			FALSE	FALSE				0.00
ESSEX 	Jay Wilmington Ecumenical FP	1456F	Whiteface UM Church	Mail St.	Wilmington	NY	12997	(518)946-7192	Don Morrison	FOOD PANTRY	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	4 pm	6 pm	FALSE	FALSE			FALSE	FALSE				12,554.00
ESSEX 	Community Food Shelf	1471FP	20 William St		Elizabethtown	NY	12932	(518)873-6521	Marilyn Jordan	FOOD PANTRY	1,000-1,499 meals/month	FALSE	FALSE			FALSE	TRUE	5 pm	7 pm	FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	5 pm	7 pm	FALSE	FALSE			FALSE	FALSE				19,201.00
ESSEX 	Adirondack CAP	159FP	7572 Court St., Suite 2		Elizabethtown	NY	12932	(518)873-3207	Cindy Cobb	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			TRUE	TRUE	8	4	TRUE	TRUE	8	4	TRUE	TRUE	8	4	TRUE	TRUE	8	4	TRUE	TRUE	8	4	FALSE	FALSE				11,181.00
ESSEX 	BP Ticonderoga	1734B	Ticonderoga Elementary School 	16 Alexandria Ave	Ticonderoga	NY	12883	(518)585-2304	John Bartlett	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				50,924.00
ESSEX 	BP Crown Point 	1759B	2758 Main Street		Crown Point	NY	12928	(518)597-4200	Jackie Popp	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				17,240.00
ESSEX 	BP Schroon Lake	1812B	1125 Route 9		Schroon Lake	NY	12870	(518)532-9446	Tina Armstrong	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				6,926.00
ESSEX 	BP Elizabethtown-Lewis	1825B	7530 Court Street		Elizabethtown	NY	12932	(518)873-3207	Marge Garcia	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				6,526.00
ESSEX 	BP Moriah	1848B	Moriah Central School	39 Viking Lane	Port Henry	NY	12974	(518)546-3301	Val Mildon x506	BACK PACK	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				7,511.00
ESSEX 	Ticonderoga Food Pantry	288FP	First United Methodist Church	1045 Wicker St.	Ticonderoga	NY	12883	(518)585-7995	Margaret Beuerlein	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Mon. Wed. Fri. 11:00am - 12:00pm & emergencies; Delivery to Lord Howe Estates Sr. Housing - last Thursday of every month.	63,494.00
ESSEX 	Town of Moriah Food Pantry	522FP	St. Patrick's Church Hall	18 St. Patrick's Place	Port Henry	NY	12974	(518)942-6521	Melinda Morin 	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Wednesdays 10:00-12:00	46,472.00
ESSEX 	Lake Placid Ecumenical Food Pantry 	645FP	St Agnes Church	169 Hillcrest Ave.	Lake Placid	NY	12946	(518)523-9620	Linda Shaw - Young	FOOD PANTRY	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	9:00am	12:00pm	FALSE	FALSE			Also by appointment	42,854.00
FRANKLIN 	St. Paul's Assumption Vermontville	1005F	Franklin Town Hall	7 Cold Brook Rd	Vermontville	NY	12989	(518)891-1619	Mary Ellen Keith	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	3 pm	5 pm	FALSE	FALSE			FALSE	FALSE				1,339.00
FRANKLIN 	Bangor Community Food Pantry	1008F	2472 State Rt. 11		N. Bangor	NY	12966	(518)483-6181	Harold French	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	11am	12:30 pm	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd and last Wednesday of the month and also by appointment	31,633.00
FRANKLIN 	St. Paul's Assumption-Brighton	1096F	Town Park Recreation Building	17 County Route 60	Gabriels	NY	12939	(518)327-3297	Barb Marshall	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE		1-3 pm	FALSE	FALSE			FALSE	FALSE			1st and 3rd Thursdays of each Month, and emergencies	36,286.00
FRANKLIN 	JCEO-Malone Food Pantry	1162F	43 Valco Drive		Malone	NY	12953	(518)319-4028	Dick LaVigne	FOOD PANTRY	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	10 am	12 pm	FALSE	FALSE			Also for emergencies	26,653.00
FRANKLIN 	First Baptist Church Malone FP	1226F	48 Harris Place 		Malone	NY	12953	(518)483-0585	Julia Preve	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	12 pm 	5 pm	FALSE	FALSE			2nd and 4th Friday of each Month and also emergencies	93,594.00
FRANKLIN 	Moira New Hope Food Pantry	1294F	Moira - Park U. M. Church	2341 County Route 5	Moira	NY	12957	(518)529-6524	Joanne Deno	FOOD PANTRY	6,500-8,499 meals/month	FALSE	FALSE			TRUE	TRUE	9-11 am	6-7 pm	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd and 4th Monday of each Month	35,254.00
FRANKLIN 	Brandon Wesleyan Food Pantry	1351F	Brandon Town Hall	564 County Rt. 12	North Bangor	NY	12966	(518)481-5187	Juanita Brooks	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	3:30 pm	6 pm	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			one Tuesday each Month, following the Mass Delivery Schedule	18,716.00
FRANKLIN 	St. Joseph's Addiction Treatment and Recovery Centers	1352R	159 Glenwood Dr		Saranac Lake	NY	12983	(518)891-3801	Kelly Morgan	RESIDENTIAL PROGRAM	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				0.00
FRANKLIN 	Fort Covington Helping Hands	1373F	Mill St.		Fort Covington	NY	12937	(518)358-2873	Barbara Derouchie	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	6 pm	7 pm	FALSE	FALSE			FALSE	FALSE			2nd and 4th Thursday of each Month	10,839.00
FRANKLIN 	Chateaugay Food Pantry	1524F	165 East Main St		Chateaugay	NY	12920	(518)521-7664	Marie Doria	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			TRUE	TRUE	10 am -12 pm	5 - 6 pm	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			1st Monday of each Month and also emergency appointments.	87,315.00
FRANKLIN 	Grace Pantry	1595H	94 Church St.		Saranac Lake	NY	12983	(518)891-3605	Maggie Mortensen 	CLOSED PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	3:00	5:00	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				13,381.00
FRANKLIN 	Community Supper - Soup Kitchen	1596S	63 Church Street		Saranac Lake	NY	12983	(518)891-3473	Marlene Martin	SOUP KITCHEN	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	5:00	6:00	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				10,475.00
FRANKLIN 	Citizen Advocates- Backpack	1623A	43 Valco Dr		Malone	NY	12953	(518)319-4028	Dick LaVigne	DAY PROGRAM	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Program operates only during school year- Bags packed Wednesday and distributed to schools Thursday.  	17,074.00
FRANKLIN 	Bombay Food Pantry	1637F	Bombay Town Garage	50 County Rt. 4	Bombay	NY	12914	(518)358-2058	Renee Durant	FOOD PANTRY	2,500-3,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	2:00	5:00	FALSE	FALSE			FALSE	FALSE			The fourth Thursday of each month	23,857.00
FRANKLIN 	Lifeway Neighborhood Food Pantry	1649F	2426 State Route 11		North Bangor	NY	12966	(518)521-3754	Joe Selenski	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	TRUE	12:00 - 3:00	5:00 - 7:00	FALSE	FALSE			Also by emergency appointments	55,531.00
FRANKLIN 	JCEO-Webster Food Pantry	1799F	17-19 Webster St. 		Malone	NY	12953	(518)483-7022	Kathy Corrigan-Dumas	FOOD PANTRY	1,000-1,499 meals/month	FALSE	FALSE			TRUE	TRUE	8:00	3:30	TRUE	TRUE	8:00	3:30	TRUE	TRUE	8:00	3:30	TRUE	TRUE	8:00	3:30	TRUE	TRUE	8:00	3:30	FALSE	FALSE				13,183.00
FRANKLIN 	JCEO-Duane Food Pantry 	1807F	Duane Fire Department	Old Rt. 99	Malone	NY	12953	(518)483-4369	Gloria Gori	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	9;30	NOON	FALSE	FALSE			FALSE	FALSE			Last Thursday of each month 9:30 a.m.-12:00 p.m.	10,819.00
FRANKLIN 	Barnabas House-Community Connections	1858R	178 Finney Blvd.		Malone	NY	12953	(518)319-7960	Lee Rivers 	RESIDENTIAL PROGRAM	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				0.00
FRANKLIN 	Good Samaritan Food Pantry	206FP	57 Rennie St		Malone	NY	12953	(518)483-1460	Joelle Lamica	FOOD PANTRY	3,500-4,999 meals/month	FALSE	FALSE			TRUE	TRUE	8	4:30	FALSE	FALSE			TRUE	TRUE	8	4:30	TRUE	TRUE	8	4:30	FALSE	FALSE			FALSE	FALSE			Monday, Wednesday and Thursday 8-4:30 and Tuesdays for Emergency and Referrals only	31,326.00
FRANKLIN 	Brushton-Moira Food Pantry	347FP	St. Mary's Church	Rt. 11	Brushton	NY	12916	(802)349-5448	Wendy Leduc	FOOD PANTRY	5,000-6,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd & 4th Mon. 1:00pm - 3:00pm  /  6:30-7:30pm	60,633.00
FRANKLIN 	Tupper Lake Community Pantry	441FP	179 Lot #2 Demars Blvd.		Tupper Lake	NY	12986	(518)359-3080	Kathy Albert	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			9-12 Tues 1-4 Thurs	9,942.00
FRANKLIN 	Catholic Community Constable	442FP	8 Poplar St.		Constable	NY	12926	(518)483-2137	Sue Prue or Dale Prue	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			1st and 3rd Sat. following the 1st and 3rd Thurs. 9-12:30	42,002.00
FRANKLIN 	Dickinson Food Pantry	461FP	Town Office Building: 399 Akins Rd		Dickinson Center	NY	12930	(518)529-0463	Rayonna Pickering 	FOOD PANTRY	1-499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd and last Monday of ea. Month, 9am-12 pm	4,170.00
FRANKLIN 	Waverly Food Pantry	518FP	St. Regis Falls Adult Center	26 N. River Rd.	St. Regis Falls	NY	12980	(518)856-9861	Nadine Sochia	FOOD PANTRY	2,000-2,499 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			10 a.m. to 1pm, once a month on Monday after delivery to Malone  If Holiday Monday - then it's Tuesday	41,482.00
FRANKLIN 	Town of Bellmont Food Pantry	566FP	Bellmont Town Hall	9 Hill Rd.	Brainardsville	NY	12915	(518)425-3461	Judylane Nason	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			2nd Thursday 5:30 - 6:30 (or Thursday after Malone delivery each month)	38,583.00
FRANKLIN 	Saranac Lake Interfaith FP	646FP	15 Bloomingdale Ave.	Bloomingdale and Church	Saranac Lake	NY	12983	(518)891-7325	Anne Cooney	FOOD PANTRY	500-999 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			Saturday 10-12	9,055.00
FRANKLIN 	Mass Distribution:  Brandon Wesleyan	MD1351	Brandon Town Hall	County Rt. 12	North Bangor	NY	12966	(518)481-5187	Juanita Brooks	MASS DISTRIBUTION	N/A	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				386,869.00
FULTON 	Victorian Manor	1100R	10 First Ave.		Gloversville	NY	12078	(518)725-5646	Cheryl Toliver	RESIDENTIAL PROGRAM	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				23,935.00
FULTON 	The Manor Community Residence	1122R	462 N. Perry St.		Johnstown	NY	12095	(518)762-2294	Kathleen Valachovic	RESIDENTIAL PROGRAM	1,000-1,499 meals/month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				2,169.00
FULTON 	Foothills United Methodist Food Pantry	1147F	Foothills Methodist Church 	17 Fremont St	Gloversville	NY	12078	(518)725-9611	Isabelle Connor	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			TRUE	FALSE	8:30	10:45	TRUE	FALSE	8:30	10:45	TRUE	FALSE	8:30	10:45	TRUE	FALSE	8:30	10:45	TRUE	FALSE	8:30	10:45	FALSE	FALSE				0.00
FULTON 	Johnstown Churches Council FP	1175F	St. John's Episcopal Church	1 N. Market St.	Johnstown	NY	12095	(518)762-9210	Kathy Mickel	FOOD PANTRY	1,500-1,999 meals per month	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE			TRUE	TRUE	9:00	12:00	FALSE	FALSE			FALSE	FALSE			FALSE	FALSE				44,559.00
